id,scientific_name,common_name,image_url,taxa_url,attribution
499629,Lactarius atroviridis,dark-spotted milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/469372843/medium.jpeg,https://www.inaturalist.org/taxa/499629,"(c) xonelle, some rights reserved (CC BY-NC)"
499629,Lactarius atroviridis,dark-spotted milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/439197120/medium.jpeg,https://www.inaturalist.org/taxa/499629,"(c) Kyme Rocheleau Lampro, some rights reserved (CC BY-NC)"
499629,Lactarius atroviridis,dark-spotted milkcap,https://static.inaturalist.org/photos/433185159/medium.jpeg,https://www.inaturalist.org/taxa/499629,"(c) Jared White, all rights reserved"
125689,Lactarius camphoratus,Curry Milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/453543884/medium.jpg,https://www.inaturalist.org/taxa/125689,"(c) Jorge Pérez Arienza, some rights reserved (CC BY-NC)"
125689,Lactarius camphoratus,Curry Milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/453543853/medium.jpg,https://www.inaturalist.org/taxa/125689,"(c) Jorge Pérez Arienza, some rights reserved (CC BY-NC)"
125689,Lactarius camphoratus,Curry Milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/451121595/medium.jpeg,https://www.inaturalist.org/taxa/125689,"(c) Óscar Sampedro, some rights reserved (CC BY)"
351319,Lactifluus gerardii,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/439839995/medium.jpeg,https://www.inaturalist.org/taxa/351319,"(c) Lori A Owenby, some rights reserved (CC BY-NC)"
351319,Lactifluus gerardii,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/433247595/medium.jpeg,https://www.inaturalist.org/taxa/351319,no rights reserved
351319,Lactifluus gerardii,N/A,https://inaturalist-open-data.s3.amazonaws.com/photos/426941740/medium.jpeg,https://www.inaturalist.org/taxa/351319,"(c) Alina Martin, some rights reserved (CC BY)"
351324,Lactifluus vellereus,Fleecy Milkcap,https://static.inaturalist.org/photos/452422708/medium.jpeg,https://www.inaturalist.org/taxa/351324,"(c) GUILLERMO DÍAZ AIRA, all rights reserved"
351324,Lactifluus vellereus,Fleecy Milkcap,https://inaturalist-open-data.s3.amazonaws.com/photos/453679662/medium.jpg,https://www.inaturalist.org/taxa/351324,"(c) Federico Calledda, some rights reserved (CC BY-NC)"
